09  0.16699
10  0.031325
11  0.0059355
12  8.6167e-04
13  6.9567e-05
14  2.7873e-06
15  4.6519e-08
16  2.2454e-09
17  3.8522e-11
18  9.6696e-15
19  4.5190e-15
20  2.0377e-14
25  1.5958e-14
30  4.3656e-14
