09 -0.19034
10 -0.036144
11 -0.0060174
12 -5.7241e-04
13 -2.6188e-05
14 -5.7927e-07
15  9.8074e-09
16 -5.1351e-10
17 -3.0167e-13
18 -7.5732e-15
19  8.9721e-15
20  2.1477e-17
25 -6.7706e-14
30 -6.1401e-14
