T-EEE 0.056 0.000325571
T-EEE 0.056 0.000327547
T-EEE 0.056 0.000333694
T-EEE 0.056 0.000324231
T-EEE 0.056 0.000339668
T-EEE 0.056 0.000319979
T-EEE 0.056 0.000332624
T-EEE 0.056 0.000324271
T-EEE 0.056 0.000338647
T-EEE 0.056 0.000326687
T-EEE 0.056 0.000330958
T-EEE 0.056 0.00032747
B-E1 0.056 0.000465124
B-E1 0.056 0.000440628
B-E1 0.056 0.000454143
B-E1 0.056 0.000453827
B-E1 0.056 0.000448871
B-E1 0.056 0.000462577
B-E1 0.056 0.000464744
B-E1 0.056 0.00046089
B-E1 0.056 0.00047156
B-E1 0.056 0.000432391
B-E1 0.056 0.000450578
B-E1 0.056 0.000457473
B-E1 0.056 0.000452379
B-E1 0.056 0.00044458
B-E1 0.056 0.000450754
B-E1 0.056 0.000449857
B-E1 0.056 0.000454319
B-E1 0.056 0.000455405
B-E1 0.056 0.000456689
B-E1 0.056 0.000449647
B-E1 0.056 0.000468439
M 0.072 0.000438947
M 0.072 0.000440327
M 0.072 0.000431636
M 0.072 0.000419475
M 0.072 0.000429675
M 0.072 0.000445582
M 0.072 0.000449922
M 0.072 0.000448922
M 0.072 0.000432492
M 0.072 0.00045129
M 0.072 0.000433917
M 0.072 0.000430444
M 0.072 0.000427499
M 0.072 0.000433709
M 0.072 0.000454796
M 0.072 0.000446108
M 0.072 0.0004311
M 0.072 0.000433466
M 0.072 0.000451336
M 0.072 0.000435985
M 0.072 0.000432487
B 0.072 0.000193605
B 0.072 0.000202924
B 0.072 0.000202368
B 0.072 0.000199697
B 0.072 0.0001902
B 0.072 0.000207173
B 0.072 0.000203256
B 0.072 0.000200448
B 0.072 0.00021419
B 0.072 0.000196591
B 0.072 0.000203978
B 0.072 0.000197484
B 0.072 0.000202956
B 0.072 0.000202241
B 0.072 0.000196906
B 0.072 0.000201699
B 0.072 0.000204333
B 0.072 0.000209123
B 0.072 0.000198581
B 0.072 0.000203385
B 0.072 0.000203389
T 0.072 0.00014256
T 0.072 0.000136672
T 0.072 0.000145736
T 0.072 0.000139391
T 0.072 0.000143887
T 0.072 0.000139238
T 0.072 0.000142118
T 0.072 0.000145202
T 0.072 0.000143335
T 0.072 0.000140095
T 0.072 0.000132041
T 0.072 0.000130266
T 0.072 0.000133286
T 0.072 0.000138342
T 0.072 0.000144869
T 0.072 0.000140468
T 0.072 0.000142933
T 0.072 0.000142042
T 0.072 0.000144843
T 0.072 0.000143768
T 0.072 0.000145557
T-EEE 0.072 0.000120519
T-EEE 0.072 0.00011721
T-EEE 0.072 0.000118599
T-EEE 0.072 0.000122953
T-EEE 0.072 0.00012106
T-EEE 0.072 0.000118549
T-EEE 0.072 0.000129212
T-EEE 0.072 0.00012536
T-EEE 0.072 0.000122326
T-EEE 0.072 0.000127247
T-EEE 0.072 0.000133655
T-EEE 0.072 0.000119754
T-EEE 0.072 0.000116838
T-EEE 0.072 0.00011644
T-EEE 0.072 0.000118658
T-EEE 0.072 0.000120256
T-EEE 0.072 0.000111691
T-EEE 0.072 0.000116445
T-EEE 0.072 0.000123572
T-EEE 0.072 0.000122536
T-EEE 0.072 0.000116906
B-E1 0.072 0.000170595
B-E1 0.072 0.000165268
B-E1 0.072 0.000167356
B-E1 0.072 0.0001861
B-E1 0.072 0.00016672
B-E1 0.072 0.00016824
B-E1 0.072 0.000175794
B-E1 0.072 0.000171316
B-E1 0.072 0.000174386
B-E1 0.072 0.000172317
B-E1 0.072 0.000173595
B-E1 0.072 0.000170683
B-E1 0.072 0.0001705
B-E1 0.072 0.000167577
B-E1 0.072 0.000170118
B-E1 0.072 0.000169178
B-E1 0.072 0.000170069
B-E1 0.072 0.000171388
B-E1 0.072 0.000170346
B-E1 0.072 0.000168302
B-E1 0.072 0.000166835
M 0.121 1.91722e-05
M 0.121 1.79941e-05
M 0.121 1.16811e-05
M 0.121 7.19478e-06
M 0.121 1.61331e-05
M 0.121 1.70383e-05
M 0.121 1.71132e-05
M 0.121 1.96142e-05
M 0.121 2.3933e-05
M 0.121 1.02154e-05
M 0.121 1.70632e-05
M 0.121 1.8232e-05
M 0.121 1.61393e-05
M 0.121 1.51659e-05
M 0.121 1.56376e-05
M 0.121 1.79145e-05
M 0.121 2.09805e-05
M 0.121 1.60258e-05
M 0.121 1.48951e-05
M 0.121 1.49843e-05
M 0.121 3.48989e-05
B 0.121 8.44653e-06
B 0.121 4.61518e-06
B 0.121 8.7529e-06
B 0.121 1.59173e-05
B 0.121 4.33682e-06
B 0.121 7.82668e-06
B 0.121 1.13799e-05
B 0.121 4.81387e-06
B 0.121 9.56905e-06
B 0.121 9.82842e-06
B 0.121 6.09237e-06
B 0.121 7.01283e-06
B 0.121 8.73824e-06
B 0.121 5.79778e-06
B 0.121 8.87343e-06
B 0.121 5.3969e-06
B 0.121 8.03945e-06
B 0.121 6.79696e-06
B 0.121 8.6897e-06
B 0.121 3.5572e-06
B 0.121 6.49124e-06
T 0.121 4.84432e-06
T 0.121 5.07534e-06
T 0.121 7.67331e-06
T 0.121 4.73296e-06
T 0.121 2.9613e-06
T 0.121 6.38239e-07
T 0.121 2.71299e-06
T 0.121 5.65933e-06
T 0.121 4.37452e-06
T 0.121 6.10482e-06
T 0.121 3.22244e-06
T 0.121 5.23173e-06
T 0.121 6.45303e-06
T 0.121 7.3289e-06
T 0.121 4.85826e-06
T 0.121 4.13808e-06
T 0.121 2.59741e-06
T 0.121 6.70545e-06
T 0.121 4.83066e-06
T 0.121 2.16294e-06
T 0.121 6.02252e-06
T-EEE 0.121 4.51478e-06
T-EEE 0.121 2.96756e-06
T-EEE 0.121 5.53295e-06
T-EEE 0.121 3.64843e-06
T-EEE 0.121 5.40482e-06
T-EEE 0.121 6.78272e-06
T-EEE 0.121 3.4361e-06
T-EEE 0.121 2.1885e-06
T-EEE 0.121 4.10294e-06
T-EEE 0.121 1.85877e-06
T-EEE 0.121 1.75096e-06
T-EEE 0.121 3.62185e-06
T-EEE 0.121 1.7724e-06
T-EEE 0.121 4.40999e-06
T-EEE 0.121 3.38596e-06
T-EEE 0.121 3.77952e-06
T-EEE 0.121 3.93478e-06
T-EEE 0.121 2.68721e-06
T-EEE 0.121 3.84534e-06
T-EEE 0.121 4.74085e-06
T-EEE 0.121 4.51406e-06
B-E1 0.121 8.25407e-06
B-E1 0.121 3.20688e-06
B-E1 0.121 7.4742e-06
B-E1 0.121 8.87264e-06
B-E1 0.121 1.03093e-05
B-E1 0.121 7.09314e-06
B-E1 0.121 5.2296e-06
B-E1 0.121 5.65155e-06
B-E1 0.121 6.87718e-06
B-E1 0.121 5.86613e-06
B-E1 0.121 8.67111e-06
B-E1 0.121 3.69142e-06
B-E1 0.121 5.75841e-06
B-E1 0.121 4.26496e-06
B-E1 0.121 9.49643e-06
B-E1 0.121 7.7104e-06
B-E1 0.121 5.91023e-06
B-E1 0.121 5.9468e-06
B-E1 0.121 1.08017e-05
B-E1 0.121 6.1399e-06
B-E1 0.121 5.0369e-06
M 0.250 1.731e-07
M 0.250 1.20014e-07
M 0.250 1.3383e-07
M 0.250 1.05344e-07
M 0.250 1.25753e-07
M 0.250 1.51445e-07
M 0.250 1.10461e-07
M 0.250 1.41907e-07
M 0.250 9.29714e-08
M 0.250 1.24358e-07
M 0.250 9.46747e-08
M 0.250 1.50403e-07
M 0.250 1.22318e-07
M 0.250 1.50823e-07
M 0.250 9.22994e-08
M 0.250 9.14017e-08
M 0.250 1.76876e-07
M 0.250 3.45026e-07
M 0.250 1.36222e-07
M 0.250 2.06151e-07
M 0.250 9.14601e-08
B 0.250 4.91901e-07
B 0.250 1.68647e-07
B 0.250 1.50958e-07
B 0.250 1.9416e-07
B 0.250 2.23323e-07
B 0.250 2.00486e-07
B 0.250 1.50826e-07
B 0.250 2.23029e-07
B 0.250 1.34109e-07
B 0.250 2.50519e-07
B 0.250 1.58546e-07
B 0.250 1.49231e-07
B 0.250 1.38964e-07
B 0.250 1.96815e-07
B 0.250 1.53215e-07
B 0.250 1.06754e-07
B 0.250 1.05197e-07
B 0.250 6.49036e-07
B 0.250 1.05187e-07
B 0.250 3.00866e-07
B 0.250 2.33029e-07
T 0.250 1.83243e-07
T 0.250 1.26896e-07
T 0.250 1.58742e-07
T 0.250 1.77821e-07
T 0.250 1.12828e-07
T 0.250 1.30236e-07
T 0.250 1.20465e-07
T 0.250 1.29226e-07
T 0.250 1.29963e-07
T 0.250 1.63044e-07
T 0.250 2.28956e-07
T 0.250 2.06201e-07
T 0.250 1.66975e-07
T 0.250 1.70604e-07
T 0.250 1.32579e-07
T 0.250 1.99593e-07
T 0.250 1.57729e-07
T 0.250 1.39035e-07
T 0.250 3.16842e-07
T 0.250 1.38379e-07
T 0.250 1.61559e-07
T-EEE 0.250 1.50211e-07
T-EEE 0.250 1.97898e-07
T-EEE 0.250 1.52508e-07
T-EEE 0.250 2.21748e-07
T-EEE 0.250 2.02739e-07
T-EEE 0.250 3.26493e-07
T-EEE 0.250 1.19911e-07
T-EEE 0.250 1.20985e-07
T-EEE 0.250 5.53684e-07
T-EEE 0.250 2.14633e-07
T-EEE 0.250 2.17013e-07
T-EEE 0.250 1.74476e-07
T-EEE 0.250 6.38448e-07
T-EEE 0.250 1.18485e-07
T-EEE 0.250 2.45105e-07
T-EEE 0.250 1.26623e-07
T-EEE 0.250 1.2634e-07
T-EEE 0.250 1.92235e-07
T-EEE 0.250 1.2422e-07
T-EEE 0.250 1.77281e-07
T-EEE 0.250 1.66962e-07
B-E1 0.250 2.90261e-07
B-E1 0.250 1.28392e-07
B-E1 0.250 1.122e-07
B-E1 0.250 1.59545e-07
B-E1 0.250 3.22081e-07
B-E1 0.250 1.20876e-07
B-E1 0.250 1.15136e-07
B-E1 0.250 1.14565e-07
B-E1 0.250 5.19669e-07
B-E1 0.250 1.2371e-07
B-E1 0.250 1.07143e-07
B-E1 0.250 1.22759e-07
B-E1 0.250 1.46888e-07
B-E1 0.250 1.29646e-07
B-E1 0.250 1.13967e-07
B-E1 0.250 2.49188e-07
B-E1 0.250 1.07275e-07
B-E1 0.250 1.16996e-07
B-E1 0.250 1.9911e-07
B-E1 0.250 1.34408e-07
B-E1 0.250 1.15471e-07
