36.0 36.0 36.0
36.0 36.0 60.0
36.0 36.0 72.0
36.0 36.0 60.0
36.0 36.0 72.0
36.0 60.0 60.0
36.0 60.0 90.0
36.0 60.0 72.0
36.0 60.0 90.0
36.0 60.0 72.0
36.0 72.0 90.0
36.0 72.0 108.0
36.0 72.0 90.0
36.0 72.0 108.0
36.0 90.0 108.0
36.0 90.0 108.0
36.0 90.0 120.0
36.0 90.0 120.0
36.0 108.0 120.0
36.0 108.0 144.0
36.0 108.0 120.0
36.0 108.0 144.0
36.0 120.0 144.0
36.0 120.0 120.0
36.0 120.0 144.0
36.0 144.0 144.0
36.0 144.0 180.0
36.0 36.0 36.0
36.0 36.0 60.0
36.0 36.0 72.0
36.0 60.0 60.0
36.0 60.0 72.0
36.0 60.0 72.0
36.0 60.0 90.0
36.0 60.0 90.0
36.0 72.0 90.0
36.0 72.0 90.0
36.0 72.0 108.0
36.0 72.0 108.0
36.0 90.0 120.0
36.0 90.0 108.0
36.0 90.0 120.0
36.0 90.0 108.0
36.0 108.0 120.0
36.0 108.0 144.0
36.0 108.0 120.0
36.0 108.0 144.0
36.0 120.0 120.0
36.0 120.0 144.0
36.0 120.0 144.0
36.0 144.0 144.0
36.0 144.0 180.0
36.0 60.0 72.0
36.0 60.0 90.0
36.0 60.0 60.0
36.0 72.0 108.0
36.0 72.0 90.0
36.0 90.0 108.0
36.0 90.0 120.0
36.0 108.0 144.0
36.0 108.0 120.0
36.0 120.0 120.0
36.0 120.0 144.0
36.0 144.0 180.0
36.0 144.0 144.0
60.0 60.0 108.0
60.0 60.0 120.0
60.0 72.0 72.0
60.0 72.0 90.0
60.0 72.0 120.0
60.0 90.0 108.0
60.0 90.0 144.0
60.0 108.0 144.0
60.0 108.0 108.0
60.0 120.0 144.0
60.0 120.0 180.0
60.0 144.0 144.0
60.0 60.0 120.0
60.0 60.0 108.0
60.0 72.0 120.0
60.0 72.0 72.0
60.0 72.0 90.0
60.0 72.0 90.0
60.0 72.0 120.0
60.0 90.0 108.0
60.0 90.0 144.0
60.0 90.0 108.0
60.0 90.0 144.0
60.0 108.0 108.0
60.0 108.0 144.0
60.0 108.0 144.0
60.0 120.0 144.0
60.0 120.0 180.0
60.0 120.0 144.0
60.0 144.0 144.0
60.0 60.0 108.0
60.0 60.0 120.0
60.0 72.0 72.0
60.0 72.0 90.0
60.0 72.0 90.0
60.0 72.0 120.0
60.0 72.0 120.0
60.0 90.0 144.0
60.0 90.0 108.0
60.0 90.0 144.0
60.0 90.0 108.0
60.0 108.0 108.0
60.0 108.0 144.0
60.0 108.0 144.0
60.0 120.0 144.0
60.0 120.0 180.0
60.0 120.0 144.0
60.0 144.0 144.0
72.0 72.0 108.0
72.0 72.0 144.0
72.0 72.0 108.0
72.0 72.0 144.0
72.0 90.0 120.0
72.0 90.0 144.0
72.0 90.0 120.0
72.0 90.0 144.0
72.0 108.0 120.0
72.0 108.0 120.0
72.0 108.0 180.0
72.0 120.0 144.0
72.0 120.0 144.0
72.0 144.0 144.0
72.0 72.0 144.0
72.0 90.0 144.0
72.0 90.0 120.0
72.0 108.0 120.0
72.0 108.0 180.0
72.0 120.0 144.0
72.0 144.0 144.0
72.0 72.0 108.0
72.0 90.0 120.0
72.0 90.0 120.0
72.0 90.0 144.0
72.0 90.0 144.0
72.0 108.0 180.0
72.0 108.0 120.0
72.0 108.0 120.0
72.0 120.0 144.0
72.0 120.0 144.0
72.0 144.0 144.0
90.0 90.0 90.0
90.0 90.0 180.0
90.0 108.0 144.0
90.0 108.0 120.0
90.0 108.0 120.0
90.0 108.0 144.0
90.0 120.0 144.0
90.0 120.0 144.0
90.0 90.0 90.0
90.0 90.0 180.0
90.0 108.0 120.0
90.0 108.0 144.0
90.0 120.0 144.0
90.0 90.0 90.0
90.0 108.0 120.0
90.0 108.0 120.0
90.0 108.0 144.0
90.0 108.0 144.0
90.0 120.0 144.0
90.0 120.0 144.0
108.0 108.0 108.0
108.0 108.0 144.0
108.0 108.0 144.0
108.0 120.0 120.0
108.0 108.0 108.0
108.0 120.0 120.0
108.0 108.0 144.0
108.0 120.0 120.0
120.0 120.0 120.0
120.0 120.0 120.0
